lat,lng,csq
23.748187,90.385747,27
23.748187,90.386243,27
23.748187,90.386739,13
23.748187,90.387236,20
23.748187,90.387732,11
23.748187,90.388228,12
23.748187,90.388724,23
23.748187,90.38922,21
23.748187,90.389717,16
23.748187,90.390213,27
23.748187,90.390709,21
23.748187,90.391205,6
23.748187,90.391702,30
23.748187,90.392198,0
23.748187,90.392694,16
23.748187,90.39319,25
23.748187,90.393686,13
23.748187,90.394183,30
23.748187,90.394679,9
23.748187,90.395175,14
23.748187,90.395671,2
23.748187,90.396167,16
23.748187,90.396664,13
23.748187,90.39716,7
23.748187,90.397656,4
23.748187,90.398152,2
23.748187,90.398648,28
23.748187,90.399145,25
23.748187,90.399641,29
23.748187,90.400137,3
23.748187,90.400633,2
23.748187,90.40113,13
23.748187,90.401626,11
23.748187,90.402122,27
23.748187,90.402618,15
23.748187,90.403114,23
23.748187,90.403611,17
23.748187,90.404107,19
23.747832,90.369372,16
23.747832,90.369868,29
23.747832,90.370364,17
23.747832,90.370861,12
23.747832,90.371357,21
23.747832,90.371853,0
23.747832,90.372349,16
23.747832,90.372845,15
23.747832,90.373342,1
23.747832,90.373838,16
23.747832,90.374334,11
23.747832,90.37483,17
23.747832,90.375327,24
23.747832,90.375823,13
23.747832,90.376319,28
23.747832,90.376815,7
23.747832,90.377311,3
23.747832,90.377808,3
23.747832,90.378304,9
23.747832,90.3788,2
23.747832,90.379296,17
23.747832,90.379792,18
23.747832,90.380289,21
23.747832,90.380785,6
23.747832,90.381281,19
23.747832,90.381777,28
23.747832,90.382273,23
23.747832,90.38277,15
23.747832,90.383266,20
23.747832,90.383762,25
23.747832,90.384258,0
23.747832,90.384755,22
23.747832,90.385251,1
23.747832,90.385747,29
23.747832,90.386243,13
23.747832,90.386739,1
23.747832,90.387236,17
23.747832,90.387732,17
23.747832,90.388228,17
23.747832,90.388724,12
23.747832,90.38922,20
23.747832,90.389717,4
23.747832,90.390213,24
23.747832,90.390709,28
23.747832,90.391205,26
23.747832,90.391702,11
23.747832,90.392198,28
23.747832,90.392694,9
23.747832,90.39319,25
23.747832,90.393686,4
23.747832,90.394183,30
23.747832,90.394679,27
23.747832,90.395175,21
23.747832,90.395671,4
23.747832,90.396167,15
23.747832,90.396664,22
23.747832,90.39716,13
23.747832,90.397656,15
23.747832,90.398152,17
23.747832,90.398648,1
23.747832,90.399145,15
23.747832,90.399641,22
23.747832,90.400137,12
23.747832,90.400633,22
23.747832,90.40113,20
23.747832,90.401626,20
23.747832,90.402122,19
23.747832,90.402618,17
23.747832,90.403114,23
23.747832,90.403611,13
23.747832,90.404107,2
23.747478,90.369372,11
23.747478,90.369868,18
23.747478,90.370364,4
23.747478,90.370861,2
23.747478,90.371357,5
23.747478,90.371853,30
23.747478,90.372349,18
23.747478,90.372845,9
23.747478,90.373342,10
23.747478,90.373838,6
23.747478,90.374334,7
23.747478,90.37483,3
23.747478,90.375327,29
23.747478,90.375823,29
23.747478,90.376319,17
23.747478,90.376815,23
23.747478,90.377311,14
23.747478,90.377808,28
23.747478,90.378304,25
23.747478,90.3788,28
23.747478,90.379296,16
23.747478,90.379792,10
23.747478,90.380289,20
23.747478,90.380785,14
23.747478,90.381281,12
23.747478,90.381777,5
23.747478,90.382273,22
23.747478,90.38277,3
23.747478,90.383266,13
23.747478,90.383762,2
23.747478,90.384258,7
23.747478,90.384755,22
23.747478,90.385251,13
23.747478,90.385747,23
23.747478,90.386243,8
23.747478,90.386739,16
23.747478,90.387236,30
23.747478,90.387732,22
23.747478,90.388228,6
23.747478,90.388724,22
23.747478,90.38922,20
23.747478,90.389717,10
23.747478,90.390213,7
23.747478,90.390709,20
23.747478,90.391205,0
23.747478,90.391702,4
23.747478,90.392198,13
23.747478,90.392694,18
23.747478,90.39319,2
23.747478,90.393686,15
23.747478,90.394183,20
23.747478,90.394679,24
23.747478,90.395175,21
23.747478,90.395671,17
23.747478,90.396167,18
23.747478,90.396664,14
23.747478,90.39716,4
23.747478,90.397656,29
23.747478,90.398152,4
23.747478,90.398648,26
23.747478,90.399145,5
23.747478,90.399641,21
23.747478,90.400137,29
23.747478,90.400633,14
23.747478,90.40113,0
23.747478,90.401626,12
23.747478,90.402122,7
23.747478,90.402618,1
23.747478,90.403114,10
23.747478,90.403611,5
23.747478,90.404107,19
23.747124,90.369372,5
23.747124,90.369868,5
23.747124,90.370364,13
23.747124,90.370861,10
23.747124,90.371357,15
23.747124,90.371853,5
23.747124,90.372349,23
23.747124,90.372845,9
23.747124,90.373342,22
23.747124,90.373838,7
23.747124,90.374334,28
23.747124,90.37483,5
23.747124,90.375327,18
23.747124,90.375823,14
23.747124,90.376319,3
23.747124,90.376815,25
23.747124,90.377311,22
23.747124,90.377808,8
23.747124,90.378304,4
23.747124,90.3788,2
23.747124,90.379296,4
23.747124,90.379792,10
23.747124,90.380289,22
23.747124,90.380785,5
23.747124,90.381281,19
23.747124,90.381777,15
23.747124,90.382273,11
23.747124,90.38277,26
23.747124,90.383266,22
23.747124,90.383762,15
23.747124,90.384258,23
23.747124,90.384755,8
23.747124,90.385251,22
23.747124,90.385747,11
23.747124,90.386243,4
23.747124,90.386739,5
23.747124,90.387236,26
23.747124,90.387732,7
23.747124,90.388228,26
23.747124,90.388724,14
23.747124,90.38922,15
23.747124,90.389717,19
23.747124,90.390213,14
23.747124,90.390709,15
23.747124,90.391205,13
23.747124,90.391702,27
23.747124,90.392198,13
23.747124,90.392694,9
23.747124,90.39319,0
23.747124,90.393686,21
23.747124,90.394183,23
23.747124,90.394679,28
23.747124,90.395175,27
23.747124,90.395671,22
23.747124,90.396167,5
23.747124,90.396664,21
23.747124,90.39716,15
23.747124,90.397656,29
23.747124,90.398152,3
23.747124,90.398648,26
23.747124,90.399145,11
23.747124,90.399641,28
23.747124,90.400137,14
23.747124,90.400633,8
23.747124,90.40113,3
23.747124,90.401626,25
23.747124,90.402122,12
23.747124,90.402618,20
23.747124,90.403114,16
23.747124,90.403611,30
23.747124,90.404107,29
23.74677,90.369372,8
23.74677,90.369868,11
23.74677,90.370364,22
23.74677,90.370861,23
23.74677,90.371357,2
23.74677,90.371853,11
23.74677,90.372349,6
23.74677,90.372845,10
23.74677,90.373342,1
23.74677,90.373838,2
23.74677,90.374334,23
23.74677,90.37483,28
23.74677,90.375327,28
23.74677,90.375823,26
23.74677,90.376319,29
23.74677,90.376815,8
23.74677,90.377311,0
23.74677,90.377808,26
23.74677,90.378304,15
23.74677,90.3788,27
23.74677,90.379296,17
23.74677,90.379792,26
23.74677,90.380289,23
23.74677,90.380785,30
23.74677,90.381281,4
23.74677,90.381777,28
23.74677,90.382273,3
23.74677,90.38277,8
23.74677,90.383266,15
23.74677,90.383762,15
23.74677,90.384258,18
23.74677,90.384755,14
23.74677,90.385251,18
23.74677,90.385747,9
23.74677,90.386243,7
23.74677,90.386739,24
23.74677,90.387236,0
23.74677,90.387732,2
23.74677,90.388228,19
23.74677,90.388724,3
23.74677,90.38922,17
23.74677,90.389717,29
23.74677,90.390213,27
23.74677,90.390709,7
23.74677,90.391205,26
23.74677,90.391702,22
23.74677,90.392198,6
23.74677,90.392694,12
23.74677,90.39319,14
23.74677,90.393686,2
23.74677,90.394183,22
23.74677,90.394679,13
23.74677,90.395175,12
23.74677,90.395671,22
23.74677,90.396167,16
23.74677,90.396664,25
23.74677,90.39716,30
23.74677,90.397656,0
23.74677,90.398152,9
23.74677,90.398648,1
23.74677,90.399145,17
23.74677,90.399641,7
23.74677,90.400137,17
23.74677,90.400633,10
23.74677,90.40113,2
23.74677,90.401626,6
23.74677,90.402122,16
23.74677,90.402618,26
23.74677,90.403114,27
23.74677,90.403611,28
23.74677,90.404107,10
23.746416,90.369372,18
23.746416,90.369868,6
23.746416,90.370364,22
23.746416,90.370861,1
23.746416,90.371357,2
23.746416,90.371853,19
23.746416,90.372349,27
23.746416,90.372845,10
23.746416,90.373342,5
23.746416,90.373838,10
23.746416,90.374334,22
23.746416,90.37483,16
23.746416,90.375327,25
23.746416,90.375823,5
23.746416,90.376319,27
23.746416,90.376815,20
23.746416,90.377311,22
23.746416,90.377808,4
23.746416,90.378304,6
23.746416,90.3788,0
23.746416,90.379296,6
23.746416,90.379792,17
23.746416,90.380289,30
23.746416,90.380785,23
23.746416,90.381281,4
23.746416,90.381777,27
23.746416,90.382273,14
23.746416,90.38277,19
23.746416,90.383266,13
23.746416,90.383762,11
23.746416,90.384258,8
23.746416,90.384755,27
23.746416,90.385251,29
23.746416,90.385747,29
23.746416,90.386243,6
23.746416,90.386739,3
23.746416,90.387236,24
23.746416,90.387732,18
23.746416,90.388228,12
23.746416,90.388724,30
23.746416,90.38922,23
23.746416,90.389717,7
23.746416,90.390213,0
23.746416,90.390709,17
23.746416,90.391205,1
23.746416,90.391702,25
23.746416,90.392198,12
23.746416,90.392694,23
23.746416,90.39319,20
23.746416,90.393686,22
23.746416,90.394183,6
23.746416,90.394679,27
23.746416,90.395175,27
23.746416,90.395671,25
23.746416,90.396167,13
23.746416,90.396664,17
23.746416,90.39716,7
23.746416,90.397656,15
23.746416,90.398152,12
23.746416,90.398648,14
23.746416,90.399145,2
23.746416,90.399641,16
23.746416,90.400137,25
23.746416,90.400633,29
23.746416,90.40113,29
23.746416,90.401626,17
23.746416,90.402122,16
23.746416,90.402618,6
23.746416,90.403114,11
23.746416,90.403611,12
23.746416,90.404107,19
23.746062,90.369372,29
23.746062,90.369868,2
23.746062,90.370364,21
23.746062,90.370861,9
23.746062,90.371357,14
23.746062,90.371853,8
23.746062,90.372349,8
23.746062,90.372845,30
23.746062,90.373342,2
23.746062,90.373838,7
23.746062,90.374334,30
23.746062,90.37483,23
23.746062,90.375327,19
23.746062,90.375823,9
23.746062,90.376319,14
23.746062,90.376815,28
23.746062,90.377311,16
23.746062,90.377808,15
23.746062,90.378304,11
23.746062,90.3788,1
23.746062,90.379296,16
23.746062,90.379792,21
23.746062,90.380289,3
23.746062,90.380785,22
23.746062,90.381281,3
23.746062,90.381777,18
23.746062,90.382273,30
23.746062,90.38277,21
23.746062,90.383266,8
23.746062,90.383762,12
23.746062,90.384258,12
23.746062,90.384755,10
23.746062,90.385251,19
23.746062,90.385747,26
23.746062,90.386243,9
23.746062,90.386739,0
23.746062,90.387236,7
23.746062,90.387732,21
23.746062,90.388228,5
23.746062,90.388724,15
23.746062,90.38922,27
23.746062,90.389717,17
23.746062,90.390213,18
23.746062,90.390709,6
23.746062,90.391205,29
23.746062,90.391702,8
23.746062,90.392198,28
23.746062,90.392694,15
23.746062,90.39319,4
23.746062,90.393686,23
23.746062,90.394183,9
23.746062,90.394679,0
23.746062,90.395175,28
23.746062,90.395671,30
23.746062,90.396167,27
23.746062,90.396664,5
23.746062,90.39716,14
23.746062,90.397656,10
23.746062,90.398152,18
23.746062,90.398648,16
23.746062,90.399145,6
23.746062,90.399641,20
23.746062,90.400137,22
23.746062,90.400633,5
23.746062,90.40113,8
23.746062,90.401626,4
23.746062,90.402122,10
23.746062,90.402618,9
23.746062,90.403114,3
23.746062,90.403611,24
23.746062,90.404107,14
23.745707,90.369372,11
23.745707,90.369868,11
23.745707,90.370364,26
23.745707,90.370861,30
23.745707,90.371357,16
23.745707,90.371853,14
23.745707,90.372349,18
23.745707,90.372845,21
23.745707,90.373342,2
23.745707,90.373838,6
23.745707,90.374334,25
23.745707,90.37483,16
23.745707,90.375327,12
23.745707,90.375823,5
23.745707,90.376319,24
23.745707,90.376815,17
23.745707,90.377311,3
23.745707,90.377808,16
23.745707,90.378304,6
23.745707,90.3788,2
23.745707,90.379296,13
23.745707,90.379792,28
23.745707,90.380289,15
23.745707,90.380785,29
23.745707,90.381281,30
23.745707,90.381777,29
23.745707,90.382273,1
23.745707,90.38277,13
23.745707,90.383266,15
23.745707,90.383762,5
23.745707,90.384258,9
23.745707,90.384755,18
23.745707,90.385251,12
23.745707,90.385747,18
23.745707,90.386243,15
23.745707,90.386739,4
23.745707,90.387236,4
23.745707,90.387732,8
23.745707,90.388228,29
23.745707,90.388724,10
23.745707,90.38922,18
23.745707,90.389717,21
23.745707,90.390213,30
23.745707,90.390709,9
23.745707,90.391205,27
23.745707,90.391702,3
23.745707,90.392198,12
23.745707,90.392694,6
23.745707,90.39319,7
23.745707,90.393686,14
23.745707,90.394183,16
23.745707,90.394679,19
23.745707,90.395175,23
23.745707,90.395671,29
23.745707,90.396167,6
23.745707,90.396664,2
23.745707,90.39716,1
23.745707,90.397656,30
23.745707,90.398152,30
23.745707,90.398648,29
23.745707,90.399145,5
23.745707,90.399641,24
23.745707,90.400137,25
23.745707,90.400633,14
23.745707,90.40113,28
23.745707,90.401626,22
23.745707,90.402122,3
23.745707,90.402618,9
23.745707,90.403114,16
23.745707,90.403611,1
23.745707,90.404107,26
23.745353,90.369372,3
23.745353,90.369868,21
23.745353,90.370364,1
23.745353,90.370861,6
23.745353,90.371357,21
23.745353,90.371853,30
23.745353,90.372349,26
23.745353,90.372845,18
23.745353,90.373342,19
23.745353,90.373838,19
23.745353,90.374334,17
23.745353,90.37483,14
23.745353,90.375327,20
23.745353,90.375823,27
23.745353,90.376319,20
23.745353,90.376815,6
23.745353,90.377311,19
23.745353,90.377808,14
23.745353,90.378304,30
23.745353,90.3788,10
23.745353,90.379296,19
23.745353,90.379792,24
23.745353,90.380289,28
23.745353,90.380785,1
23.745353,90.381281,28
23.745353,90.381777,24
23.745353,90.382273,14
23.745353,90.38277,13
23.745353,90.383266,26
23.745353,90.383762,7
23.745353,90.384258,5
23.745353,90.384755,7
23.745353,90.385251,5
23.745353,90.385747,13
23.745353,90.386243,27
23.745353,90.386739,4
23.745353,90.387236,5
23.745353,90.387732,0
23.745353,90.388228,21
23.745353,90.388724,13
23.745353,90.38922,28
23.745353,90.389717,10
23.745353,90.390213,21
23.745353,90.390709,29
23.745353,90.391205,14
23.745353,90.391702,17
23.745353,90.392198,2
23.745353,90.392694,15
23.745353,90.39319,13
23.745353,90.393686,6
23.745353,90.394183,20
23.745353,90.394679,4
23.745353,90.395175,20
23.745353,90.395671,6
23.745353,90.396167,5
23.745353,90.396664,22
23.745353,90.39716,16
23.745353,90.397656,2
23.745353,90.398152,5
23.745353,90.398648,9
23.745353,90.399145,21
23.745353,90.399641,14
23.745353,90.400137,1
23.745353,90.400633,6
23.745353,90.40113,26
23.745353,90.401626,2
23.745353,90.402122,27
23.745353,90.402618,15
23.745353,90.403114,29
23.745353,90.403611,23
23.745353,90.404107,7
23.744999,90.369372,18
23.744999,90.369868,12
23.744999,90.370364,5
23.744999,90.370861,11
23.744999,90.371357,26
23.744999,90.371853,22
23.744999,90.372349,30
23.744999,90.372845,14
23.744999,90.373342,15
23.744999,90.373838,28
23.744999,90.374334,11
23.744999,90.37483,0
23.744999,90.375327,27
23.744999,90.375823,9
23.744999,90.376319,27
23.744999,90.376815,6
23.744999,90.377311,2
23.744999,90.377808,21
23.744999,90.378304,7
23.744999,90.3788,1
23.744999,90.379296,26
23.744999,90.379792,23
23.744999,90.380289,9
23.744999,90.380785,17
23.744999,90.381281,26
23.744999,90.381777,11
23.744999,90.382273,28
23.744999,90.38277,23
23.744999,90.383266,1
23.744999,90.383762,19
23.744999,90.384258,21
23.744999,90.384755,7
23.744999,90.385251,1
23.744999,90.385747,2
23.744999,90.386243,18
23.744999,90.386739,20
23.744999,90.387236,16
23.744999,90.387732,27
23.744999,90.388228,22
23.744999,90.388724,23
23.744999,90.38922,28
23.744999,90.389717,0
23.744999,90.390213,21
23.744999,90.390709,17
23.744999,90.391205,15
23.744999,90.391702,25
23.744999,90.392198,5
23.744999,90.392694,5
23.744999,90.39319,13
23.744999,90.393686,27
23.744999,90.394183,11
23.744999,90.394679,8
23.744999,90.395175,0
23.744999,90.395671,20
23.744999,90.396167,22
23.744999,90.396664,22
23.744999,90.39716,16
23.744999,90.397656,13
23.744999,90.398152,9
23.744999,90.398648,20
23.744999,90.399145,20
23.744999,90.399641,9
23.744999,90.400137,12
23.744999,90.400633,10
23.744999,90.40113,8
23.744999,90.401626,6
23.744999,90.402122,8
23.744999,90.402618,18
23.744999,90.403114,12
23.744999,90.403611,28
23.744999,90.404107,14
23.744645,90.369372,30
23.744645,90.369868,9
23.744645,90.370364,24
23.744645,90.370861,15
23.744645,90.371357,22
23.744645,90.371853,22
23.744645,90.372349,7
23.744645,90.372845,6
23.744645,90.373342,19
23.744645,90.373838,22
23.744645,90.374334,16
23.744645,90.37483,18
23.744645,90.375327,10
23.744645,90.375823,26
23.744645,90.376319,12
23.744645,90.376815,24
23.744645,90.377311,30
23.744645,90.377808,28
23.744645,90.378304,28
23.744645,90.3788,28
23.744645,90.379296,9
23.744645,90.379792,15
23.744645,90.380289,17
23.744645,90.380785,17
23.744645,90.381281,25
23.744645,90.381777,0
23.744645,90.382273,24
23.744645,90.38277,28
23.744645,90.383266,0
23.744645,90.383762,16
23.744645,90.384258,13
23.744645,90.384755,14
23.744645,90.385251,8
23.744645,90.385747,22
23.744645,90.386243,17
23.744645,90.386739,8
23.744645,90.387236,7
23.744645,90.387732,4
23.744645,90.388228,15
23.744645,90.388724,10
23.744645,90.38922,20
23.744645,90.389717,28
23.744645,90.390213,19
23.744645,90.390709,9
23.744645,90.391205,2
23.744645,90.391702,9
23.744645,90.392198,24
23.744645,90.392694,27
23.744645,90.39319,19
23.744645,90.393686,2
23.744645,90.394183,12
23.744645,90.394679,8
23.744645,90.395175,11
23.744645,90.395671,15
23.744645,90.396167,0
23.744645,90.396664,6
23.744645,90.39716,8
23.744645,90.397656,29
23.744645,90.398152,14
23.744645,90.398648,0
23.744645,90.399145,4
23.744645,90.399641,12
23.744645,90.400137,15
23.744645,90.400633,14
23.744645,90.40113,11
23.744645,90.401626,13
23.744645,90.402122,21
23.744645,90.402618,5
23.744645,90.403114,28
23.744645,90.403611,2
23.744645,90.404107,23
23.744291,90.369372,30
23.744291,90.369868,22
23.744291,90.370364,3
23.744291,90.370861,30
23.744291,90.371357,0
23.744291,90.371853,16
23.744291,90.372349,13
23.744291,90.372845,19
23.744291,90.373342,19
23.744291,90.373838,28
23.744291,90.374334,23
23.744291,90.37483,25
23.744291,90.375327,16
23.744291,90.375823,15
23.744291,90.376319,5
23.744291,90.376815,8
23.744291,90.377311,11
23.744291,90.377808,2
23.744291,90.378304,8
23.744291,90.3788,19
23.744291,90.379296,10
23.744291,90.379792,10
23.744291,90.380289,21
23.744291,90.380785,18
23.744291,90.381281,22
23.744291,90.381777,12
23.744291,90.382273,17
23.744291,90.38277,0
23.744291,90.383266,24
23.744291,90.383762,21
23.744291,90.384258,26
23.744291,90.384755,17
23.744291,90.385251,1
23.744291,90.385747,5
23.744291,90.386243,27
23.744291,90.386739,0
23.744291,90.387236,21
23.744291,90.387732,25
23.744291,90.388228,26
23.744291,90.388724,13
23.744291,90.38922,2
23.744291,90.389717,23
23.744291,90.390213,7
23.744291,90.390709,3
23.744291,90.391205,22
23.744291,90.391702,22
23.744291,90.392198,22
23.744291,90.392694,1
23.744291,90.39319,0
23.744291,90.393686,1
23.744291,90.394183,19
23.744291,90.394679,1
23.744291,90.395175,5
23.744291,90.395671,26
23.744291,90.396167,7
23.744291,90.396664,30
23.744291,90.39716,15
23.744291,90.397656,7
23.744291,90.398152,9
23.744291,90.398648,0
23.744291,90.399145,3
23.744291,90.399641,22
23.744291,90.400137,7
23.744291,90.400633,23
23.744291,90.40113,4
23.744291,90.401626,20
23.744291,90.402122,27
23.744291,90.402618,21
23.744291,90.403114,19
23.744291,90.403611,23
23.744291,90.404107,20
23.743937,90.369372,27
23.743937,90.369868,9
23.743937,90.370364,12
23.743937,90.370861,10
23.743937,90.371357,25
23.743937,90.371853,29
23.743937,90.372349,24
23.743937,90.372845,27
23.743937,90.373342,17
23.743937,90.373838,9
23.743937,90.374334,22
23.743937,90.37483,28
23.743937,90.375327,6
23.743937,90.375823,5
23.743937,90.376319,12
23.743937,90.376815,11
23.743937,90.377311,22
23.743937,90.377808,9
23.743937,90.378304,25
23.743937,90.3788,12
23.743937,90.379296,4
23.743937,90.379792,5
23.743937,90.380289,22
23.743937,90.380785,9
23.743937,90.381281,13
23.743937,90.381777,22
23.743937,90.382273,8
23.743937,90.38277,25
23.743937,90.383266,27
23.743937,90.383762,6
23.743937,90.384258,12
23.743937,90.384755,29
23.743937,90.385251,11
23.743937,90.385747,17
23.743937,90.386243,23
23.743937,90.386739,22
23.743937,90.387236,17
23.743937,90.387732,6
23.743937,90.388228,12
23.743937,90.388724,1
23.743937,90.38922,29
23.743937,90.389717,1
23.743937,90.390213,26
23.743937,90.390709,13
23.743937,90.391205,22
23.743937,90.391702,0
23.743937,90.392198,20
23.743937,90.392694,26
23.743937,90.39319,20
23.743937,90.393686,25
23.743937,90.394183,22
23.743937,90.394679,29
23.743937,90.395175,27
23.743937,90.395671,24
23.743937,90.396167,4
23.743937,90.396664,19
23.743937,90.39716,9
23.743937,90.397656,26
23.743937,90.398152,9
23.743937,90.398648,4
23.743937,90.399145,8
23.743937,90.399641,4
23.743937,90.400137,9
23.743937,90.400633,21
23.743937,90.40113,14
23.743937,90.401626,22
23.743937,90.402122,30
23.743937,90.402618,11
23.743937,90.403114,3
23.743937,90.403611,29
23.743937,90.404107,30
23.743583,90.369372,4
23.743583,90.369868,24
23.743583,90.370364,22
23.743583,90.370861,3
23.743583,90.371357,5
23.743583,90.371853,18
23.743583,90.372349,5
23.743583,90.372845,18
23.743583,90.373342,23
23.743583,90.373838,14
23.743583,90.374334,27
23.743583,90.37483,22
23.743583,90.375327,23
23.743583,90.375823,10
23.743583,90.376319,16
23.743583,90.376815,10
23.743583,90.377311,7
23.743583,90.377808,12
23.743583,90.378304,30
23.743583,90.3788,25
23.743583,90.379296,0
23.743583,90.379792,21
23.743583,90.380289,5
23.743583,90.380785,5
23.743583,90.381281,5
23.743583,90.381777,22
23.743583,90.382273,17
23.743583,90.38277,23
23.743583,90.383266,25
